batsmen,bowler,balls,delivery,0s,1s,2s,3s,4s,5s,6s
A Nehra,MR Marsh,4,6,1,1,0,0,1,0,0
A Nehra,MR Marsh,4,7,1,1,0,0,1,0,0
A Nehra,Mitchell Johnson,2,5,1,1,0,0,1,0,0
A Nehra,Mitchell Johnson,2,6,1,1,0,0,1,0,0
A Nehra,NLTC Perera,1,1,1,1,0,0,1,0,0
A Nehra,NM Coulter-Nile,1,7,1,1,0,0,1,0,0
A Nehra,P Awana,2,3,1,1,0,0,1,0,0
A Nehra,P Awana,2,6,1,1,0,0,1,0,0
A Nehra,Rohit Sharma,3,1,1,1,0,0,1,0,0
A Nehra,Rohit Sharma,3,2,1,1,0,0,1,0,1
A Nehra,Rohit Sharma,3,3,1,1,0,0,1,0,1
A Nehra,S Sreesanth,3,3,1,1,0,0,1,0,1
A Nehra,S Sreesanth,3,4,1,1,0,0,1,0,1
A Nehra,S Sreesanth,3,7,1,1,0,0,1,0,1
A Nehra,SL Malinga,3,5,1,1,0,0,1,0,1
A Nehra,SL Malinga,3,6,2,1,0,0,1,0,1
A Nehra,SW Tait,4,1,2,1,0,0,1,0,1
A Nehra,SW Tait,4,3,1,1,0,0,1,0,1
A Nehra,SW Tait,4,4,1,1,0,0,1,0,1
A Nehra,SW Tait,4,6,1,1,0,0,1,0,1
A Nehra,Stuart Binny,4,2,1,1,0,0,1,0,1
A Nehra,Stuart Binny,4,4,1,1,1,0,1,0,1
A Nehra,Stuart Binny,4,5,1,1,1,0,1,0,1
A Nehra,Stuart Binny,4,6,1,1,1,0,1,0,1
A Nehra,Sunil Narine,1,5,1,1,1,0,1,0,1
A Nehra,VRV Singh,2,4,1,1,1,0,1,0,1
A Nehra,VRV Singh,2,6,1,1,1,0,1,0,1
A Nehra,WPUJC Vaas,3,1,1,1,1,0,1,0,1
A Nehra,WPUJC Vaas,3,4,1,1,1,0,1,0,1
A Nehra,WPUJC Vaas,3,6,1,1,1,0,1,0,1
A Symonds,A Kumble,13,1,2,1,0,0,1,0,0
A Symonds,A Kumble,13,2,1,1,1,0,1,0,0
A Symonds,A Kumble,13,3,1,1,1,0,1,0,0
A Symonds,A Kumble,13,4,1,1,1,0,1,0,0
A Symonds,A Kumble,13,5,1,1,1,0,1,0,0
A Symonds,A Kumble,13,6,1,1,1,0,1,0,0
A Symonds,A Nehra,2,1,1,1,1,0,1,0,0
A Symonds,A Nehra,2,6,1,1,1,0,1,0,0
A Symonds,AB Agarkar,20,1,1,4,1,0,1,0,0
A Symonds,AB Agarkar,20,2,1,2,1,0,1,0,0
A Symonds,AB Agarkar,20,3,2,1,1,0,1,0,0
A Symonds,AB Agarkar,20,4,1,1,1,0,1,0,1
A Symonds,AB Agarkar,20,5,1,2,1,0,1,0,1
A Symonds,AB Agarkar,20,6,1,2,1,0,1,0,1
A Symonds,AB Agarkar,20,7,1,1,1,0,1,0,1
A Symonds,AB Dinda,2,5,1,1,1,0,1,0,1
A Symonds,AB Dinda,2,6,1,1,1,0,1,0,1
A Symonds,AC Thomas,4,2,1,1,1,0,1,0,1
A Symonds,AC Thomas,4,3,1,1,1,0,1,0,1
A Symonds,AC Thomas,4,4,1,1,1,0,1,0,1
A Symonds,AC Thomas,4,6,1,1,1,0,1,0,1
A Symonds,AD Mathews,8,2,1,1,1,0,1,0,1
A Symonds,AD Mathews,8,3,1,1,1,0,1,0,1
A Symonds,AD Mathews,8,4,1,1,1,0,1,0,1
A Symonds,AD Mathews,8,5,1,1,1,0,1,0,1
A Symonds,AD Mathews,8,6,1,1,1,0,1,0,1
A Symonds,AL Menaria,1,5,1,1,1,0,1,0,1
A Symonds,AP Dole,5,3,1,1,1,0,1,0,1
A Symonds,AP Dole,5,4,1,1,1,0,1,0,1
A Symonds,AP Dole,5,6,1,1,1,0,1,0,1
A Symonds,AP Dole,5,7,1,2,1,0,1,0,1
A Symonds,Amit Mishra,42,1,3,3,1,0,1,0,1
A Symonds,Amit Mishra,42,2,3,2,1,0,1,0,1
A Symonds,Amit Mishra,42,3,3,2,1,0,1,0,2
A Symonds,Amit Mishra,42,4,2,3,1,0,1,0,2
A Symonds,Amit Mishra,42,5,2,3,2,0,1,0,1
A Symonds,Amit Mishra,42,6,4,2,1,0,1,0,1
A Symonds,Anand Rajan,2,2,1,2,1,0,1,0,1
A Symonds,Anand Rajan,2,3,1,1,1,0,1,0,1
A Symonds,B Akhil,2,2,1,1,1,0,1,0,1
A Symonds,B Akhil,2,5,1,1,1,0,1,0,1
A Symonds,B Lee,9,1,1,1,1,0,1,0,1
A Symonds,B Lee,9,2,1,1,1,0,1,0,1
A Symonds,B Lee,9,3,1,1,1,0,1,0,1
A Symonds,B Lee,9,4,1,1,1,0,1,0,1
A Symonds,B Lee,9,5,1,1,1,0,1,0,1
A Symonds,B Lee,9,6,1,1,1,0,1,0,1
A Symonds,B Lee,9,7,1,1,1,0,1,0,1
A Symonds,BA Bhatt,4,1,1,1,1,0,1,0,1
A Symonds,BA Bhatt,4,2,1,1,1,0,1,0,1
A Symonds,BA Bhatt,4,4,1,1,1,0,1,0,1
A Symonds,BA Bhatt,4,6,1,1,1,0,1,0,1
A Symonds,BJ Hodge,2,3,1,1,1,0,1,0,1
A Symonds,BJ Hodge,2,4,1,1,1,0,1,0,1
A Symonds,Bipul Sharma,9,1,1,1,1,0,1,0,1
A Symonds,Bipul Sharma,9,2,1,1,1,0,1,0,1
A Symonds,Bipul Sharma,9,3,1,2,1,1,1,0,1
A Symonds,Bipul Sharma,9,5,1,1,1,1,1,0,1
A Symonds,Bipul Sharma,9,7,1,1,1,1,1,0,1
A Symonds,CK Langeveldt,3,3,1,1,1,1,1,0,1
A Symonds,CK Langeveldt,3,4,1,1,1,1,1,0,1
A Symonds,CK Langeveldt,3,6,1,1,1,1,1,0,1
A Symonds,Chris Gayle,2,2,1,1,1,1,1,0,1
A Symonds,Chris Gayle,2,4,1,1,1,1,1,0,1
A Symonds,D Salunkhe,2,3,1,1,1,1,1,0,1
A Symonds,D Salunkhe,2,6,1,1,1,1,1,0,1
A Symonds,DE Bollinger,9,1,1,1,1,1,1,0,1
A Symonds,DE Bollinger,9,2,1,1,1,1,1,0,1
A Symonds,DE Bollinger,9,3,1,1,1,1,1,0,1
A Symonds,DE Bollinger,9,4,1,2,1,1,1,0,1
A Symonds,DE Bollinger,9,6,1,2,1,1,1,0,1
A Symonds,DE Bollinger,9,7,1,2,1,1,1,0,1
A Symonds,DJ Hussey,10,1,1,2,1,1,1,0,1
A Symonds,DJ Hussey,10,2,1,1,1,1,1,0,1
A Symonds,DJ Hussey,10,3,1,1,1,1,1,0,1
A Symonds,DJ Hussey,10,4,1,1,1,1,1,0,1
A Symonds,DJ Hussey,10,5,1,1,1,1,1,0,1
A Symonds,DJ Hussey,10,6,1,1,1,1,1,0,1
A Symonds,DP Nannes,14,1,1,1,1,1,1,0,1
A Symonds,DP Nannes,14,2,1,1,1,1,2,0,1
A Symonds,DP Nannes,14,3,2,2,1,1,1,0,1
A Symonds,DP Nannes,14,4,2,2,1,1,1,0,1
A Symonds,DP Nannes,14,6,2,2,1,1,1,0,1
A Symonds,DW Steyn,24,1,2,2,1,1,1,0,1
A Symonds,DW Steyn,24,2,1,1,1,1,1,0,1
A Symonds,DW Steyn,24,3,2,2,1,1,1,0,1
A Symonds,DW Steyn,24,4,2,1,1,1,2,0,1
A Symonds,DW Steyn,24,5,1,1,1,1,1,0,1
A Symonds,DW Steyn,24,6,2,2,1,1,1,0,1
A Symonds,DW Steyn,24,7,2,1,1,1,1,0,1
A Symonds,Dan Christian,12,1,2,1,1,1,1,0,1
A Symonds,Dan Christian,12,2,2,1,1,1,1,0,1
A Symonds,Dan Christian,12,3,2,1,1,1,1,0,1
A Symonds,Dan Christian,12,4,1,1,1,1,1,0,1
A Symonds,Dan Christian,12,5,2,1,1,1,1,0,1
A Symonds,Dan Christian,12,6,2,2,1,1,1,0,1
A Symonds,Dwayne Bravo,3,1,2,2,1,1,1,0,1
A Symonds,Dwayne Bravo,3,2,2,1,1,1,1,0,1
A Symonds,Dwayne Bravo,3,6,1,1,1,1,1,0,1
A Symonds,GD McGrath,5,2,1,1,1,1,1,0,1
A Symonds,GD McGrath,5,3,1,1,1,1,1,0,1
A Symonds,GD McGrath,5,4,1,1,1,1,1,0,1
A Symonds,GD McGrath,5,5,1,1,1,1,1,0,1
A Symonds,GD McGrath,5,6,1,1,1,1,1,0,1
A Symonds,IK Pathan,11,1,1,2,1,1,1,0,1
A Symonds,IK Pathan,11,2,1,2,1,1,1,0,1
A Symonds,IK Pathan,11,3,1,2,1,1,1,0,1
A Symonds,IK Pathan,11,4,1,2,1,1,1,0,1
A Symonds,IK Pathan,11,5,3,2,1,1,1,0,1
A Symonds,IK Pathan,11,6,3,2,1,1,1,0,1
A Symonds,Ishant Sharma,16,1,1,2,1,1,1,0,1
A Symonds,Ishant Sharma,16,2,1,1,1,1,1,0,1
A Symonds,Ishant Sharma,16,3,2,1,1,1,1,0,1
A Symonds,Ishant Sharma,16,4,2,1,1,1,1,0,1
A Symonds,Ishant Sharma,16,5,2,1,1,1,1,0,1
A Symonds,Ishant Sharma,16,6,2,3,1,1,1,0,1
A Symonds,Ishant Sharma,16,7,2,1,1,1,1,0,1
A Symonds,J Botha,3,1,1,1,1,1,1,0,1
A Symonds,J Botha,3,6,1,1,1,1,1,0,1
A Symonds,J Theron,3,1,1,1,1,1,1,0,1
A Symonds,J Theron,3,3,1,1,1,1,1,0,1
A Symonds,J Theron,3,4,1,1,1,1,1,0,1
A Symonds,JA Morkel,18,1,2,1,1,1,1,0,1
A Symonds,JA Morkel,18,2,1,1,1,1,1,0,1
A Symonds,JA Morkel,18,3,1,1,2,1,1,0,1
A Symonds,JA Morkel,18,4,1,1,2,1,1,0,1
A Symonds,JA Morkel,18,5,2,2,2,1,1,0,1
A Symonds,JA Morkel,18,6,1,2,2,1,1,0,1
A Symonds,JE Taylor,3,1,1,1,2,1,1,0,1
A Symonds,JE Taylor,3,4,1,1,1,1,1,0,1
A Symonds,JE Taylor,3,5,1,1,1,1,1,0,1
A Symonds,JH Kallis,17,1,1,1,1,1,1,0,1
A Symonds,JH Kallis,17,2,2,1,1,1,1,0,1
A Symonds,JH Kallis,17,3,1,1,1,1,2,0,1
A Symonds,JH Kallis,17,4,1,4,1,1,2,0,1
A Symonds,JH Kallis,17,5,1,1,1,1,2,0,1
A Symonds,JH Kallis,17,6,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,1,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,2,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,3,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,4,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,5,1,1,1,1,2,0,1
A Symonds,JM Kemp,6,7,1,1,1,1,2,0,1
A Symonds,JR Hopes,1,6,1,1,1,1,2,0,1
A Symonds,Joginder Sharma,2,3,1,1,1,1,2,0,1
A Symonds,Joginder Sharma,2,4,1,1,1,1,2,0,1
A Symonds,KP Appanna,5,1,1,1,1,1,2,0,1
A Symonds,KP Appanna,5,3,1,1,1,1,2,0,1
A Symonds,KP Appanna,5,4,1,1,1,1,2,0,1
A Symonds,KP Appanna,5,6,1,1,1,1,2,0,1
A Symonds,KP Appanna,5,7,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,3,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,4,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,5,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,6,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,7,1,1,1,1,1,0,1
A Symonds,Kieron Pollard,6,8,1,1,1,1,1,0,1
A Symonds,L Balaji,13,1,1,1,1,1,1,0,1
A Symonds,L Balaji,13,2,1,1,1,1,1,0,1
A Symonds,L Balaji,13,3,1,1,1,1,1,0,1
A Symonds,L Balaji,13,4,1,1,1,1,1,0,1
A Symonds,L Balaji,13,5,1,1,1,1,1,0,1
A Symonds,L Balaji,13,6,1,1,1,1,1,0,1
A Symonds,L Balaji,13,7,1,1,1,1,1,0,1
A Symonds,M Kartik,22,1,1,1,1,1,1,0,1
A Symonds,M Kartik,22,2,1,3,1,1,1,0,1
A Symonds,M Kartik,22,3,2,3,1,1,1,0,1
A Symonds,M Kartik,22,4,2,1,1,1,1,0,1
A Symonds,M Kartik,22,5,1,5,1,1,1,0,1
A Symonds,M Kartik,22,6,2,5,1,1,1,0,1
A Symonds,M Morkel,14,1,1,1,1,1,1,0,1
A Symonds,M Morkel,14,2,2,1,1,1,1,0,1
A Symonds,M Morkel,14,3,1,1,1,1,1,0,1
A Symonds,M Morkel,14,4,2,1,1,1,1,0,1
A Symonds,M Morkel,14,5,1,2,1,1,1,0,1
A Symonds,M Morkel,14,6,1,2,1,1,1,0,1
A Symonds,M Muralitharan,15,1,2,2,1,1,1,0,1
A Symonds,M Muralitharan,15,2,1,2,1,1,1,0,1
A Symonds,M Muralitharan,15,3,1,2,1,1,1,0,1
A Symonds,M Muralitharan,15,4,1,1,1,1,1,0,1
A Symonds,M Muralitharan,15,5,2,1,1,1,1,0,1
A Symonds,M Muralitharan,15,6,1,1,1,1,1,0,1
A Symonds,M Muralitharan,15,7,1,1,1,1,1,0,1
A Symonds,M Muralitharan,15,8,1,1,1,1,1,0,1
A Symonds,M Muralitharan,15,9,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,1,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,2,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,3,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,4,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,5,1,1,1,1,1,0,1
A Symonds,MB Parmar,9,6,1,1,1,1,1,0,1
A Symonds,MC Henriques,2,2,1,1,1,1,1,0,1
A Symonds,MF Maharoof,2,2,1,1,1,1,1,0,1
A Symonds,MF Maharoof,2,3,1,1,1,1,1,0,1
A Symonds,MM Patel,11,1,1,1,1,1,1,0,1
A Symonds,MM Patel,11,2,1,1,1,1,1,0,1
A Symonds,MM Patel,11,3,1,1,1,1,2,0,1
A Symonds,MM Patel,11,4,2,1,1,1,2,0,1
A Symonds,MM Patel,11,5,1,1,1,1,2,0,1
A Symonds,MM Patel,11,6,1,1,1,1,2,0,1
A Symonds,MM Patel,11,8,1,1,1,1,1,0,1
A Symonds,Mashrafe Mortaza,1,1,1,1,1,1,1,0,1
A Symonds,Mohammad Asif,5,2,1,1,1,1,1,0,1
A Symonds,Mohammad Asif,5,3,1,1,1,1,1,0,1
A Symonds,Mohammad Asif,5,4,1,1,1,1,1,0,1
A Symonds,Mohammad Asif,5,5,1,1,1,1,1,0,1
A Symonds,Mohammad Asif,5,6,1,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,1,1,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,2,1,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,3,1,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,4,2,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,5,2,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,6,2,1,1,1,1,0,1
A Symonds,Mohammad Hafeez,13,7,1,1,1,1,1,0,1
A Symonds,P Kumar,15,1,1,1,1,1,1,0,1
A Symonds,P Kumar,15,2,1,1,1,1,1,0,1
A Symonds,P Kumar,15,3,2,1,1,1,1,0,1
A Symonds,P Kumar,15,4,1,1,1,1,1,0,1
A Symonds,P Kumar,15,5,1,2,1,1,1,0,1
A Symonds,P Kumar,15,6,2,1,1,1,1,0,1
A Symonds,PD Collingwood,8,2,2,1,1,1,1,0,1
A Symonds,PD Collingwood,8,3,2,1,1,1,1,0,1
A Symonds,PD Collingwood,8,4,2,1,1,1,1,0,1
A Symonds,PD Collingwood,8,5,2,1,1,1,1,0,1
A Symonds,PD Collingwood,8,6,2,1,1,1,1,0,1
A Symonds,PP Ojha,8,1,1,1,1,1,1,0,1
A Symonds,PP Ojha,8,2,1,1,1,1,1,0,1
A Symonds,PP Ojha,8,3,1,1,1,1,1,0,1
A Symonds,PP Ojha,8,4,2,1,1,1,1,0,1
A Symonds,PP Ojha,8,5,2,2,1,1,1,0,1
A Symonds,Pankaj Singh,6,1,1,1,1,1,1,0,1
A Symonds,Pankaj Singh,6,2,1,1,1,1,1,0,1
A Symonds,Pankaj Singh,6,5,1,1,1,1,1,0,1
A Symonds,Pankaj Singh,6,6,1,1,1,1,1,0,1
A Symonds,Piyush Chawla,25,1,1,1,2,1,1,0,1
A Symonds,Piyush Chawla,25,2,2,4,2,1,1,0,1
A Symonds,Piyush Chawla,25,3,1,1,1,1,1,0,1
A Symonds,Piyush Chawla,25,4,3,1,1,1,1,0,1
A Symonds,Piyush Chawla,25,5,3,3,1,1,1,0,2
A Symonds,Piyush Chawla,25,6,3,2,2,1,1,0,2
A Symonds,Pradeep Sangwan,5,2,3,2,2,1,1,0,2
A Symonds,Pradeep Sangwan,5,3,1,2,2,1,1,0,2
A Symonds,Pradeep Sangwan,5,4,1,2,2,1,1,0,2
A Symonds,Pradeep Sangwan,5,5,1,1,2,1,1,0,2
A Symonds,Pradeep Sangwan,5,6,1,1,2,1,1,0,2
A Symonds,R Bhatia,1,2,1,1,2,1,1,0,2
A Symonds,R McLaren,8,1,1,1,2,1,1,0,2
A Symonds,R McLaren,8,3,1,1,1,1,1,0,2
A Symonds,R McLaren,8,4,1,1,1,1,1,0,2
A Symonds,R McLaren,8,5,2,1,1,1,1,0,2
A Symonds,R McLaren,8,6,1,1,1,1,1,0,2
A Symonds,R Vinay Kumar,11,1,2,1,1,1,1,0,1
A Symonds,R Vinay Kumar,11,2,1,1,1,1,1,0,1
A Symonds,R Vinay Kumar,11,3,1,1,1,1,1,0,1
A Symonds,R Vinay Kumar,11,5,1,1,1,1,1,0,1
A Symonds,R Vinay Kumar,11,6,1,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,1,3,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,2,1,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,3,1,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,4,2,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,5,2,1,1,1,1,0,1
A Symonds,RE van der Merwe,12,6,2,1,1,1,1,0,1
A Symonds,RJ Harris,2,3,2,1,1,1,1,0,1
A Symonds,RJ Harris,2,6,2,1,1,1,1,0,1
A Symonds,RR Powar,9,1,1,1,1,1,1,0,1
A Symonds,RR Powar,9,2,1,1,1,1,1,0,1
A Symonds,RR Powar,9,3,1,1,1,1,1,0,1
A Symonds,RR Powar,9,4,1,1,1,1,1,0,1
A Symonds,RR Powar,9,5,1,1,1,1,1,0,1
A Symonds,RR Powar,9,6,1,1,1,1,1,0,1
A Symonds,RR Powar,9,7,1,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,1,2,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,2,2,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,3,2,2,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,4,2,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,5,1,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,6,1,1,1,1,1,0,1
A Symonds,Ravichandran Ashwin,16,8,1,1,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,1,1,1,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,2,1,2,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,3,1,2,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,4,1,2,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,5,1,1,1,1,1,0,1
A Symonds,Ravindra Jadeja,9,6,1,1,1,1,1,0,1
A Symonds,Rohit Sharma,2,1,1,1,1,1,1,0,1
A Symonds,Rohit Sharma,2,5,1,1,1,1,1,0,1
A Symonds,S Ladda,5,2,1,1,1,1,1,0,1
A Symonds,S Ladda,5,4,1,1,1,1,1,0,1
A Symonds,S Ladda,5,5,1,1,1,1,1,0,1
A Symonds,S Ladda,5,6,1,1,1,1,1,0,1
A Symonds,S Narwal,6,1,1,1,1,1,1,0,1
A Symonds,S Narwal,6,2,1,1,1,1,1,0,1
A Symonds,S Narwal,6,3,1,1,1,1,1,0,1
A Symonds,S Narwal,6,4,1,1,1,1,1,0,1
A Symonds,S Narwal,6,5,1,1,1,1,1,0,1
A Symonds,S Narwal,6,6,1,1,1,1,1,0,1
A Symonds,S Randiv,8,2,1,1,1,1,1,0,1
A Symonds,S Randiv,8,3,2,1,1,1,1,0,1
A Symonds,S Randiv,8,4,2,1,1,1,1,0,1
A Symonds,S Randiv,8,5,1,1,1,1,1,0,1
A Symonds,S Randiv,8,6,1,1,1,1,1,0,1
A Symonds,S Sreesanth,12,1,1,1,1,1,1,0,1
A Symonds,S Sreesanth,12,2,1,1,1,1,1,0,1
A Symonds,S Sreesanth,12,3,1,1,1,1,1,0,1
A Symonds,S Sreesanth,12,4,1,1,1,1,1,0,1
A Symonds,S Sreesanth,12,5,1,1,1,1,2,0,1
A Symonds,S Sreesanth,12,6,1,1,1,1,1,0,1
A Symonds,SB Jakati,20,1,1,1,1,1,1,0,1
A Symonds,SB Jakati,20,2,1,2,1,1,1,0,1
A Symonds,SB Jakati,20,3,1,2,1,1,1,0,1
A Symonds,SB Jakati,20,4,1,2,1,1,1,0,2
A Symonds,SB Jakati,20,5,2,1,1,1,1,0,2
A Symonds,SB Jakati,20,6,4,1,1,1,1,0,2
A Symonds,SB Jakati,20,7,1,1,1,1,1,0,2
A Symonds,SE Bond,8,1,1,1,1,1,1,0,2
A Symonds,SE Bond,8,2,1,1,1,1,1,0,2
A Symonds,SE Bond,8,3,1,1,1,1,1,0,2
A Symonds,SE Bond,8,4,2,1,1,1,1,0,2
A Symonds,SE Bond,8,5,1,1,1,1,1,0,2
A Symonds,SE Bond,8,6,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,1,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,2,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,3,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,4,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,5,1,1,1,1,1,0,2
A Symonds,SJ Srivastava,7,6,1,1,1,1,1,0,2
A Symonds,SK Trivedi,21,1,1,1,1,1,1,0,1
A Symonds,SK Trivedi,21,2,1,2,1,1,2,0,1
A Symonds,SK Trivedi,21,3,1,2,1,1,2,0,1
A Symonds,SK Trivedi,21,4,1,2,1,1,2,0,1
A Symonds,SK Trivedi,21,5,1,2,1,1,2,0,1
A Symonds,SK Trivedi,21,6,1,1,1,1,1,0,1
A Symonds,SK Trivedi,21,7,1,1,1,1,1,0,1
A Symonds,SK Warne,38,1,3,1,1,1,1,0,1
A Symonds,SK Warne,38,2,2,3,2,1,1,0,1
A Symonds,SK Warne,38,3,2,6,1,1,1,0,1
A Symonds,SK Warne,38,4,2,6,1,1,1,0,1
A Symonds,SK Warne,38,5,2,4,1,1,1,0,1
A Symonds,SK Warne,38,6,2,3,1,1,1,0,1
A Symonds,SK Warne,38,7,2,3,1,1,1,0,1
A Symonds,SL Malinga,6,1,1,3,1,1,1,0,1
A Symonds,SL Malinga,6,3,1,3,1,1,1,0,1
A Symonds,SL Malinga,6,4,1,3,1,1,1,0,1
A Symonds,SL Malinga,6,5,1,3,1,1,1,0,1
A Symonds,SL Malinga,6,6,1,3,1,1,1,0,1
A Symonds,SL Malinga,6,7,1,3,1,1,1,0,1
A Symonds,SW Tait,3,5,1,3,1,1,1,0,1
A Symonds,SW Tait,3,6,1,3,1,1,1,0,1
A Symonds,SW Tait,3,7,1,1,1,1,1,0,1
A Symonds,Shane Watson,16,1,2,1,1,1,1,0,1
A Symonds,Shane Watson,16,2,1,1,1,1,1,0,1
A Symonds,Shane Watson,16,3,3,1,1,1,1,0,1
A Symonds,Shane Watson,16,4,2,1,1,1,1,0,1
A Symonds,Shane Watson,16,5,2,1,1,1,1,0,1
A Symonds,Shane Watson,16,6,2,1,1,1,1,0,1
A Symonds,Shane Watson,16,7,2,2,1,1,1,0,1
A Symonds,Suresh Raina,10,1,1,1,1,1,1,0,1
A Symonds,Suresh Raina,10,2,1,2,1,1,1,0,1
A Symonds,Suresh Raina,10,3,1,2,1,1,1,0,1
A Symonds,Suresh Raina,10,4,2,2,1,1,1,0,1
A Symonds,Suresh Raina,10,5,2,1,1,1,1,0,1
A Symonds,Suresh Raina,10,6,1,1,1,1,1,0,1
A Symonds,T Thushara,6,1,1,1,1,1,1,0,1
A Symonds,T Thushara,6,2,1,1,1,1,1,0,1
A Symonds,T Thushara,6,3,1,1,1,1,1,0,1
A Symonds,T Thushara,6,4,1,1,1,1,1,0,1
A Symonds,T Thushara,6,5,1,1,1,1,1,0,1
A Symonds,TM Dilshan,5,1,1,1,1,1,1,0,1
A Symonds,TM Dilshan,5,2,1,1,1,1,1,0,1
A Symonds,TM Dilshan,5,3,1,1,1,1,1,0,1
A Symonds,TM Dilshan,5,4,1,1,1,1,1,0,1
A Symonds,TM Dilshan,5,6,1,1,1,1,1,0,1
A Symonds,Umesh Yadav,12,1,1,1,1,1,1,0,1
A Symonds,Umesh Yadav,12,2,1,1,1,1,1,0,1
A Symonds,Umesh Yadav,12,3,1,1,1,1,1,0,1
A Symonds,Umesh Yadav,12,4,1,2,1,1,1,0,1
A Symonds,Umesh Yadav,12,5,1,2,1,1,1,0,1
A Symonds,Umesh Yadav,12,6,1,2,1,1,1,0,1
A Symonds,Umesh Yadav,12,7,1,1,1,1,1,0,1
A Symonds,VY Mahesh,1,4,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,2,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,3,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,4,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,5,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,6,1,1,1,1,1,0,1
A Symonds,Virat Kohli,8,7,1,1,1,1,1,0,1
A Symonds,WA Mota,12,1,1,1,1,1,1,0,1
A Symonds,WA Mota,12,2,1,1,1,1,1,0,1
A Symonds,WA Mota,12,3,1,1,1,1,1,0,1
A Symonds,WA Mota,12,4,1,1,1,1,1,0,1
A Symonds,WA Mota,12,5,1,2,1,1,1,0,1
A Symonds,WA Mota,12,6,1,1,1,1,1,0,1
A Symonds,WA Mota,12,7,1,1,1,1,1,0,1
A Symonds,WD Parnell,6,1,1,1,1,1,1,0,1
A Symonds,WD Parnell,6,2,1,1,1,1,1,0,1
A Symonds,WD Parnell,6,3,1,1,1,1,1,0,1
A Symonds,WD Parnell,6,5,1,1,1,1,1,0,1
A Symonds,WD Parnell,6,6,1,1,1,1,1,0,1
A Symonds,Y Nagar,6,1,1,1,1,1,1,0,1
A Symonds,Y Nagar,6,2,1,1,1,1,1,0,1
A Symonds,Y Nagar,6,3,1,1,1,1,1,0,1
A Symonds,Y Nagar,6,4,1,1,1,1,1,0,1
A Symonds,Y Nagar,6,6,1,1,1,1,1,0,1
A Symonds,Yusuf Pathan,3,2,1,1,1,1,1,0,1
A Symonds,Yusuf Pathan,3,3,1,1,1,1,1,0,1
A Symonds,Yusuf Pathan,3,4,1,1,1,1,1,0,1
A Symonds,Yuvraj Singh,15,1,2,1,1,1,1,0,1
A Symonds,Yuvraj Singh,15,2,1,1,1,1,1,0,1
A Symonds,Yuvraj Singh,15,3,1,1,1,1,1,0,1
A Symonds,Yuvraj Singh,15,4,1,2,1,1,1,0,1
A Symonds,Yuvraj Singh,15,5,1,2,1,1,1,0,1
